state	Year	cost_per_pack	sales_per_capita	tax_dollar	tax_percent	tax_revenue	tax_state	index	price_cpi
Oregon	2010	5.411	44.7	2.19	40.5	202267007.0	1.18		
Oregon	2011	5.516	47.0	2.19	39.7	212364953.0	1.18		
Oregon	2012	5.473	44.7	2.19	40.0	204178765.0	1.18		
Oregon	2013	5.683	43.3	2.19	38.5	199223787.0	1.18		
Oregon	2014	5.707	41.4	2.32	40.7	201840986.0	1.31		
Oregon	2015	5.907	40.5	2.32	39.3	210880511.0	1.31	237.01700000000002	5.433053325288903
Oregon	2016	6.002	40.0	2.33	38.8	211538289.0	1.32	240.00716666666665	5.451653874224589
Oregon	2017	6.124	38.3	2.33	38.0	206957210.0	1.32	245.11958333333334	5.446451816885295
Oregon	2018	6.334	37.2	2.33	36.8	203897712.0	1.33	251.10683333333336	5.498902525551872
Oregon	2019	6.495	35.0	2.33	35.9	194987726.0	1.33	255.65741666666668	5.5383098932197345
Pennsylvania	1970	0.447	107.3	0.26	58.2	194682000.0	0.18		
Pennsylvania	1971	0.447	106.3	0.26	58.2	226203000.0	0.18		
Pennsylvania	1972	0.449	109.0	0.26	57.9	230952000.0	0.18		
Pennsylvania	1973	0.466	110.7	0.26	55.8	237602000.0	0.18		
Pennsylvania	1974	0.498	114.2	0.26	52.2	244659000.0	0.18		
Pennsylvania	1975	0.523	114.6	0.26	49.7	244757000.0	0.18		
Pennsylvania	1976	0.533	118.8	0.26	48.8	252983000.0	0.18		
Pennsylvania	1977	0.574	120.1	0.26	45.3	256408000.0	0.18		
Pennsylvania	1978	0.606	122.3	0.26	42.9	259411000.0	0.18		
Pennsylvania	1979	0.613	122.6	0.26	42.4	259213000.0	0.18		
Pennsylvania	1980	0.648	124.0	0.26	40.1	281805000.0	0.18		
Pennsylvania	1981	0.698	125.2	0.26	37.2	267388000.0	0.18		
Pennsylvania	1982	0.817	123.3	0.26	31.8	263486000.0	0.18		
Pennsylvania	1983	0.977	125.3	0.34	34.8	267582000.0	0.18		
Pennsylvania	1984	1.001	115.3	0.34	34.0	247380000.0	0.18		
Pennsylvania	1985	1.049	115.8	0.34	32.4	249415000.0	0.18		
Pennsylvania	1986	1.1	113.9	0.34	30.9	243253000.0	0.18		
Pennsylvania	1987	1.123	110.6	0.34	30.4	240627000.0	0.18		
Pennsylvania	1988	1.228	107.6	0.34	27.7	237862000.0	0.18		
Pennsylvania	1989	1.337	107.1	0.34	25.4	232241000.0	0.18		
Pennsylvania	1990	1.441	101.3	0.34	23.6	222847000.0	0.18		
Pennsylvania	1991	1.762	102.5	0.51	28.9	225826000.0	0.18		
Pennsylvania	1992	1.838	96.2	0.51	27.7	338770000.0	0.18		
Pennsylvania	1993	1.581	94.7	0.55	34.8	352269000.0	0.31		
Pennsylvania	1994	1.617	95.4	0.55	34.0	356174000.0	0.31		
Pennsylvania	1995	1.694	95.4	0.55	32.5	358574000.0	0.31		
Pennsylvania	1996	1.765	93.3	0.55	31.2	351016000.0	0.31		
Pennsylvania	1997	1.909	92.9	0.55	28.8	347231000.0	0.31		
Pennsylvania	1998	2.05	92.1	0.55	26.8	346045000.0	0.31		
Pennsylvania	1999	2.801	91.1	0.55	19.6	340942000.0	0.31		
Pennsylvania	2000	2.919	87.9	0.65	22.3	333665000.0	0.31		
Pennsylvania	2001	3.195	86.8	0.65	20.3	330462000.0	0.31		
Pennsylvania	2002	3.977	86.9	1.39	35.0	331645000.0	0.31		
Pennsylvania	2003	3.907	74.7	1.39	35.6	887864000.0	1.0		
Pennsylvania	2004	4.303	68.9	1.74	40.4	1014763000.0	1.35		
Pennsylvania	2005	4.332	62.8	1.74	40.2	1051463000.0	1.35		
Pennsylvania	2006	4.301	62.4	1.74	40.5	1047776000.0	1.35		
Pennsylvania	2007	4.397	60.8	1.74	39.6	1021357000.0	1.35		
Pennsylvania	2008	4.414	61.4	1.74	39.4	1031871000.0	1.35		
Pennsylvania	2009	5.461	59.2	2.61	47.8	995500000.0	1.35		
Pennsylvania	2010	5.655	57.0	2.61	46.2	1087816000.0	1.6		
Pennsylvania	2011	5.768	56.4	2.61	45.2	1145644000.0	1.6		
Pennsylvania	2012	5.872	55.0	2.61	44.4	1122129000.0	1.6		
Pennsylvania	2013	5.944	52.8	2.61	43.9	1078116000.0	1.6		
Pennsylvania	2014	6.463	50.8	2.61	40.4	1038258000.0	1.6		
Pennsylvania	2015	6.47	48.5	2.61	40.3	993112000.0	1.6	237.01700000000002	5.950881160423091
Pennsylvania	2016	7.804	48.2	3.61	46.3	987792000.0	1.6	240.00716666666665	7.088421665186388
Pennsylvania	2017	7.959	40.5	3.61	45.4	1348660440.0	2.6	245.11958333333334	7.078430765935673
Pennsylvania	2018	8.133	37.8	3.61	44.4	1259258980.0	2.6	251.10683333333336	7.060715857327657
Pennsylvania	2019	8.238	35.7	3.61	43.8	1187425200.0	2.6	255.65741666666668	7.0245722710306655
Rhode Island	1970	0.402	123.9	0.21	52.2	14682391.0	0.13		
Rhode Island	1971	0.416	123.2	0.21	50.5	15231385.0	0.13		
Rhode Island	1972	0.406	134.4	0.21	51.7	16769392.0	0.13		
Rhode Island	1973	0.413	142.0	0.21	50.9	17872822.0	0.13		
Rhode Island	1974	0.443	146.1	0.21	47.4	18482269.0	0.13		
Rhode Island	1975	0.522	154.7	0.26	49.8	19352000.0	0.18		
Rhode Island	1976	0.523	150.2	0.26	49.7	25351000.0	0.18		
Rhode Island	1977	0.563	148.8	0.26	46.2	24823000.0	0.18		
Rhode Island	1978	0.587	146.8	0.26	44.3	24711000.0	0.18		
Rhode Island	1979	0.6	145.8	0.26	43.3	24530000.0	0.18		
Rhode Island	1980	0.645	149.3	0.26	40.3	24958000.0	0.18		
Rhode Island	1981	0.716	151.2	0.26	36.3	25779000.0	0.18		
Rhode Island	1982	0.84	146.3	0.31	36.9	27315000.0	0.23		
Rhode Island	1983	0.948	135.8	0.39	41.1	29932000.0	0.23		
Rhode Island	1984	1.003	136.9	0.39	38.9	30046000.0	0.23		
Rhode Island	1985	1.018	133.4	0.394	38.7	29750000.0	0.23		
Rhode Island	1986	1.135	136.3	0.41	36.1	30980000.0	0.234		
Rhode Island	1987	1.215	124.4	0.41	33.6	30137000.0	0.25		
Rhode Island	1988	1.348	138.0	0.43	31.9	34147000.0	0.25		
Rhode Island	1989	1.509	120.8	0.53	35.1	34452000.0	0.27		
Rhode Island	1990	1.703	101.4	0.53	31.1	37350000.0	0.27		
Rhode Island	1991	1.9	103.6	0.57	30.0	39066000.0	0.37		
Rhode Island	1992	1.979	100.1	0.57	28.8	37347000.0	0.37		
Rhode Island	1993	1.689	94.1	0.68	40.3	35129046.0	0.37		
Rhode Island	1994	2.096	91.9	0.8	38.2	40883302.0	0.37		
Rhode Island	1995	2.149	90.8	0.85	39.6	50164082.0	0.56		
Rhode Island	1996	2.17	87.5	0.85	39.2	53122026.0	0.56		
Rhode Island	1997	2.322	90.0	0.95	40.9	54317563.0	0.61		
Rhode Island	1998	2.517	88.7	0.95	37.7	62373646.0	0.61		
Rhode Island	1999	3.229	86.9	0.95	29.4	60925100.0	0.71		
Rhode Island	2000	3.382	83.1	1.05	31.0	58788277.0	0.71		
Rhode Island	2001	3.869	79.5	1.34	34.6	59143893.0	0.71		
Rhode Island	2002	4.42	74.7	1.71	38.7	79064459.0	1.32		
Rhode Island	2003	4.802	67.3	2.1	43.7	94002000.0	1.32		
Rhode Island	2004	5.452	61.1	2.85	52.3	112352300.0	1.71		
Rhode Island	2005	5.637	49.4	2.85	50.6	131315700.0	2.46		
Rhode Island	2006	5.712	47.3	2.85	49.9	125110211.0	2.46		
Rhode Island	2007	5.78	45.3	2.85	49.3	118850798.0	2.46		
Rhode Island	2008	5.803	43.6	2.85	49.1	113504400.0	2.46		
Rhode Island	2009	7.735	44.7	4.47	57.8	124880200.0	3.46		
Rhode Island	2010	7.795	37.1	4.47	57.3	135251400.0	3.46		
Rhode Island	2011	7.854	36.3	4.47	56.9	132345000.0	3.46		
Rhode Island	2012	8.23	35.8	4.51	54.8	130103086.0	3.46		
Rhode Island	2013	8.219	35.3	4.51	54.9	129608951.0	3.5		
Rhode Island	2014	8.248	36.7	4.51	54.7	135240000.0	3.5		
Rhode Island	2015	8.62	36.8	4.76	55.2	135732649.0	3.5	237.01700000000002	7.928376445571413
Rhode Island	2016	8.822	35.2	4.76	54.0	139500000.0	3.75	240.00716666666665	8.013077387272464
Rhode Island	2017	9.429	34.2	5.26	55.8	135317715.0	3.75	245.11958333333334	8.385792648826168
Rhode Island	2018	9.597	31.4	5.26	54.8	138099021.0	4.25	251.10683333333336	8.331696801029574
Rhode Island	2019	9.873	29.1	5.26	53.3	130740848.0	4.25	255.65741666666668	8.418742659855033
South Carolina	1970	0.343	103.6	0.14	40.8	16737672.0	0.06		
South Carolina	1971	0.341	115.0	0.14	41.1	17911044.0	0.06		
South Carolina	1972	0.335	118.7	0.14	41.8	18928116.0	0.06		
South Carolina	1973	0.352	125.5	0.14	39.8	20383460.0	0.06		
South Carolina	1974	0.381	129.7	0.14	36.8	21209852.0	0.06		
South Carolina	1975	0.41	130.5	0.14	34.2	21800180.0	0.06		
South Carolina	1976	0.422	136.8	0.14	33.2	23170887.0	0.06		
South Carolina	1977	0.492	137.2	0.15	30.5	23441273.0	0.06		
South Carolina	1978	0.502	140.4	0.15	29.9	28273885.0	0.07		
South Carolina	1979	0.523	135.7	0.15	28.7	27713875.0	0.07		
South Carolina	1980	0.547	138.3	0.15	27.4	28389033.0	0.07		
South Carolina	1981	0.619	136.1	0.15	24.2	29722415.0	0.07		
South Carolina	1982	0.724	136.0	0.15	20.7	30151784.0	0.07		
South Carolina	1983	0.813	131.1	0.23	28.3	29391530.0	0.07		
South Carolina	1984	0.83	127.0	0.23	27.7	29419765.0	0.07		
South Carolina	1985	0.887	125.4	0.23	25.9	29421407.0	0.07		
South Carolina	1986	0.953	126.6	0.23	24.1	29522340.0	0.07		
South Carolina	1987	0.999	126.6	0.23	23.0	30093670.0	0.07		
South Carolina	1988	1.119	124.4	0.23	20.6	30114220.0	0.07		
South Carolina	1989	1.252	122.4	0.23	18.3	29861721.0	0.07		
South Carolina	1990	1.29	118.6	0.23	17.8	29140978.0	0.07		
South Carolina	1991	1.519	121.5	0.27	17.8	29953372.0	0.07		
South Carolina	1992	1.645	112.9	0.27	16.4	27846422.0	0.07		
South Carolina	1993	1.391	115.2	0.31	22.3	28402000.0	0.07		
South Carolina	1994	1.4	112.2	0.31	22.1	27996316.0	0.07		
South Carolina	1995	1.495	109.2	0.31	20.7	28994603.0	0.07		
South Carolina	1996	1.539	102.9	0.31	20.1	26468366.0	0.07		
South Carolina	1997	1.653	124.5	0.31	18.8	32242879.0	0.07		
South Carolina	1998	1.796	126.9	0.31	17.3	32877081.0	0.07		
South Carolina	1999	2.553	109.4	0.31	12.1	28554305.0	0.07		
South Carolina	2000	2.783	103.9	0.41	14.7	28077000.0	0.07		
South Carolina	2001	3.024	96.6	0.41	13.6	25772858.0	0.07		
South Carolina	2002	3.106	97.5	0.46	14.8	26350424.0	0.07		
South Carolina	2003	3.167	95.7	0.46	14.5	25843905.0	0.07		
South Carolina	2004	3.122	92.2	0.46	14.7	26759248.0	0.07		
South Carolina	2005	3.147	94.0	0.46	14.6	27559820.0	0.07		
South Carolina	2006	3.094	96.4	0.46	14.9	28724528.0	0.07		
South Carolina	2007	3.262	91.2	0.46	14.1	27553662.0	0.07		
South Carolina	2008	3.319	89.1	0.46	13.9	27468584.0	0.07		
South Carolina	2009	3.967	85.0	1.08	27.2	26656877.0	0.07		
South Carolina	2010	4.705	84.5	1.58	33.6	26912128.0	0.07		
South Carolina	2011	4.844	69.9	1.58	32.6	138031843.0	0.57		
South Carolina	2012	4.851	61.9	1.58	32.6	164019425.0	0.57		
South Carolina	2013	4.879	62.0	1.58	32.4	163002662.0	0.57		
South Carolina	2014	4.987	58.9	1.58	31.7	156356758.0	0.57		
South Carolina	2015	5.029	56.1	1.58	31.4	153086500.0	0.57	237.01700000000002	4.625499436749262
South Carolina	2016	5.049	57.3	1.58	31.3	156101358.0	0.57	240.00716666666665	4.586038055808056
South Carolina	2017	5.142	55.5	1.58	30.7	154924581.0	0.57	245.11958333333334	4.573098504641442
South Carolina	2018	5.322	53.1	1.58	29.7	151957884.0	0.57	251.10683333333336	4.6203282666540995
South Carolina	2019	5.569	52.6	1.58	28.4	157479471.0	0.57	255.65741666666668	4.748706358020124
South Dakota	1970	0.385	92.7	0.2	51.9	7360000.0	0.12		
South Dakota	1971	0.391	96.7	0.2	51.2	7730000.0	0.12		
South Dakota	1972	0.396	103.0	0.2	50.5	8280000.0	0.12		
South Dakota	1973	0.404	103.5	0.2	49.5	8438000.0	0.12		
South Dakota	1974	0.428	108.4	0.2	46.7	8909000.0	0.12		
South Dakota	1975	0.45	113.5	0.2	44.5	9283000.0	0.12		
South Dakota	1976	0.464	116.7	0.2	43.1	9561000.0	0.12		
South Dakota	1977	0.532	115.6	0.2	37.6	9515000.0	0.12		
South Dakota	1978	0.541	116.9	0.2	37.0	9665000.0	0.12		
South Dakota	1979	0.588	117.4	0.22	37.4	9721000.0	0.12		
South Dakota	1980	0.623	114.7	0.22	35.3	11053000.0	0.14		
South Dakota	1981	0.68	115.7	0.23	33.8	11176000.0	0.14		
South Dakota	1982	0.788	113.0	0.23	29.2	11615000.0	0.15		
South Dakota	1983	0.898	109.8	0.31	34.5	11381000.0	0.15		
South Dakota	1984	0.923	105.7	0.31	33.6	11191000.0	0.15		
South Dakota	1985	1.085	104.4	0.39	35.9	11167000.0	0.15		
South Dakota	1986	1.137	97.0	0.39	34.3	15673000.0	0.23		
South Dakota	1987	1.247	95.8	0.39	31.2	15849000.0	0.23		
South Dakota	1988	1.301	91.9	0.39	30.0	15261000.0	0.23		
South Dakota	1989	1.389	87.4	0.39	28.0	14527000.0	0.23		
South Dakota	1990	1.503	88.3	0.39	25.9	14679000.0	0.23		
South Dakota	1991	1.63	91.8	0.43	26.4	14724000.0	0.23		
South Dakota	1992	1.803	93.0	0.43	23.8	14943000.0	0.23		
South Dakota	1993	1.544	91.6	0.47	30.4	14685000.0	0.23		
South Dakota	1994	1.621	94.8	0.47	29.0	15303000.0	0.23		
South Dakota	1995	1.712	98.6	0.57	33.3	16274000.0	0.23		
South Dakota	1996	1.817	92.3	0.57	31.4	22456341.0	0.23		
South Dakota	1997	1.928	88.8	0.57	29.6	21458178.0	0.33		
South Dakota	1998	2.079	88.3	0.57	27.4	21321597.0	0.33		
South Dakota	1999	2.729	83.5	0.57	20.9	20327478.0	0.33		
South Dakota	2000	3.04	75.1	0.67	22.0	19251084.0	0.33		
South Dakota	2001	3.275	78.1	0.67	20.5	19452005.0	0.33		
South Dakota	2002	3.405	75.4	0.72	21.1	18837516.0	0.33		
South Dakota	2003	3.483	73.2	0.92	26.4	21669573.0	0.53		
South Dakota	2004	3.506	69.3	0.92	26.2	28171051.0	0.53		
South Dakota	2005	3.539	68.7	0.92	26.0	28065888.0	0.53		
South Dakota	2006	3.499	69.2	0.92	26.3	28462829.0	0.53		
South Dakota	2007	4.391	58.5	1.92	43.7	43184955.0	1.53		
South Dakota	2008	4.582	49.5	1.92	41.9	60271330.0	1.53		
South Dakota	2009	5.437	49.7	2.54	46.7	61646193.0	1.53		
South Dakota	2010	5.885	48.6	2.54	43.2	60417938.0	1.53		
South Dakota	2011	5.842	43.8	2.54	43.5	54607887.0	1.53		
South Dakota	2012	5.831	42.8	2.54	43.6	53980032.0	1.53		
South Dakota	2013	5.766	42.7	2.54	44.1	54473910.0	1.53		
South Dakota	2014	5.931	42.3	2.54	42.8	54732798.0	1.53		
South Dakota	2015	6.221	40.7	2.54	40.8	53164088.0	1.53	237.01700000000002	5.7218596134454485
South Dakota	2016	6.252	44.6	2.54	40.6	58833509.0	1.53	240.00716666666665	5.678730426799755
South Dakota	2017	6.455	41.6	2.54	39.3	55127979.0	1.53	245.11958333333334	5.740830580991931
South Dakota	2018	6.534	40.2	2.54	38.9	54892816.0	1.53	251.10683333333336	5.672533802013883
South Dakota	2019	6.693	35.0	2.54	38.0	47222260.0	1.53	255.65741666666668	5.707145206361768
Tennessee	1970	0.416	99.8	0.21	50.5	51529552.0	0.13		
Tennessee	1971	0.416	106.3	0.21	50.5	54324788.0	0.13		
Tennessee	1972	0.408	111.5	0.21	51.5	57838793.0	0.13		
Tennessee	1973	0.425	109.7	0.21	49.4	57504328.0	0.13		
Tennessee	1974	0.453	114.8	0.21	46.4	61589439.0	0.13		
Tennessee	1975	0.483	117.4	0.21	43.5	62998951.0	0.13		
Tennessee	1976	0.496	121.7	0.21	42.3	66254203.0	0.13		
Tennessee	1977	0.548	124.6	0.21	38.3	68265256.0	0.13		
Tennessee	1978	0.573	127.3	0.21	36.6	71135611.0	0.13		
Tennessee	1979	0.603	127.2	0.21	34.8	72046814.0	0.13		
Tennessee	1980	0.637	130.4	0.21	33.0	74254687.0	0.13		
Tennessee	1981	0.683	129.1	0.21	30.7	77075964.0	0.13		
Tennessee	1982	0.791	131.4	0.21	26.5	78807924.0	0.13		
Tennessee	1983	0.883	129.0	0.29	32.8	78010310.0	0.13		
Tennessee	1984	0.925	125.1	0.29	31.4	76741643.0	0.13		
Tennessee	1985	0.988	128.7	0.29	29.4	79593436.0	0.13		
Tennessee	1986	1.035	107.9	0.29	28.0	79745209.0	0.13		
Tennessee	1987	1.121	130.6	0.29	25.9	81357705.0	0.13		
Tennessee	1988	1.215	125.3	0.29	23.9	79785166.0	0.13		
Tennessee	1989	1.35	124.7	0.29	21.5	79845917.0	0.13		
Tennessee	1990	1.374	121.8	0.29	21.1	78338596.0	0.13		
Tennessee	1991	1.639	120.6	0.33	20.1	76943846.0	0.13		
Tennessee	1992	1.702	121.0	0.33	19.4	77135315.0	0.13		
Tennessee	1993	1.503	120.8	0.37	24.6	77029000.0	0.13		
Tennessee	1994	1.53	118.8	0.37	24.2	77049000.0	0.13		
Tennessee	1995	1.559	125.4	0.37	23.7	84827807.0	0.13		
Tennessee	1996	1.611	119.2	0.37	23.0	80884691.0	0.13		
Tennessee	1997	1.677	118.9	0.37	22.1	82056793.0	0.13		
Tennessee	1998	1.895	119.7	0.37	19.5	82777975.0	0.13		
Tennessee	1999	2.612	115.8	0.37	14.2	80688000.0	0.13		
Tennessee	2000	2.815	108.7	0.47	16.7	79981161.0	0.13		
Tennessee	2001	3.071	103.5	0.47	15.3	76010568.0	0.13		
Tennessee	2002	3.269	103.4	0.59	18.0	77116917.0	0.13		
Tennessee	2003	3.182	93.2	0.59	18.5	107041135.0	0.2		
Tennessee	2004	3.182	96.5	0.59	18.5	112734251.0	0.2		
Tennessee	2005	3.257	97.0	0.59	18.1	114345060.0	0.2		
Tennessee	2006	3.235	98.7	0.59	18.2	117658741.0	0.2		
Tennessee	2007	3.738	107.4	1.04	27.8	129671397.0	0.2		
Tennessee	2008	3.748	69.5	1.01	26.9	265812861.0	0.62		
Tennessee	2009	4.644	77.0	1.63	35.1	296801064.0	0.62		
Tennessee	2010	4.784	72.6	1.63	34.1	283488219.0	0.62		
Tennessee	2011	4.925	71.7	1.63	33.1	282037904.0	0.62		
Tennessee	2012	4.832	68.3	1.63	33.7	271048763.0	0.62		
Tennessee	2013	4.965	66.2	1.63	32.8	265091159.0	0.62		
Tennessee	2014	5.003	62.6	1.63	32.6	252266793.0	0.62		
Tennessee	2015	4.993	62.2	1.63	32.6	252591583.0	0.62	237.01700000000002	4.5923878877886395
Tennessee	2016	5.133	61.6	1.63	31.8	251898947.0	0.62	240.00716666666665	4.662335777473312
Tennessee	2017	5.206	59.2	1.63	31.3	244100257.0	0.62	245.11958333333334	4.6300176614475586
Tennessee	2018	5.281	56.0	1.63	30.9	233013693.0	0.62	251.10683333333336	4.584733854979387
Tennessee	2019	5.545	55.5	1.63	29.4	232877687.0	0.62	255.65741666666668	4.728241471578665
Texas	1970	0.42	106.4	0.235	56.0	169554206.0	0.155		
Texas	1971	0.469	108.9	0.265	56.5	189942675.0	0.155		
Texas	1972	0.464	108.6	0.265	57.1	226503540.0	0.185		
Texas	1973	0.475	110.4	0.265	55.8	236280843.0	0.185		
Texas	1974	0.506	114.7	0.265	52.4	248277976.0	0.185		
Texas	1975	0.533	116.0	0.265	49.7	256967461.0	0.185		
Texas	1976	0.533	121.4	0.265	49.7	273166718.0	0.185		
Texas	1977	0.591	124.2	0.265	44.8	283908123.0	0.185		
Texas	1978	0.622	126.6	0.265	42.6	296923598.0	0.185		
Texas	1979	0.637	126.4	0.265	41.6	301669878.0	0.185		
Texas	1980	0.669	129.7	0.265	39.6	321154012.0	0.185		
Texas	1981	0.738	129.0	0.265	35.9	339554173.0	0.185		
Texas	1982	0.841	131.2	0.265	31.5	358491433.0	0.185		
Texas	1983	0.938	126.4	0.345	36.8	357379664.0	0.185		
Texas	1984	1.021	117.2	0.355	34.8	344699280.0	0.185		
Texas	1985	1.055	115.9	0.365	34.6	360500225.0	0.195		
Texas	1986	1.144	113.7	0.365	31.9	373506575.0	0.205		
Texas	1987	1.28	105.8	0.42	32.8	355496360.0	0.205		
Texas	1988	1.37	96.5	0.42	30.7	399060039.0	0.26		
Texas	1989	1.457	94.5	0.42	28.8	410282050.0	0.26		
Texas	1990	1.736	85.6	0.57	32.8	389745949.0	0.26		
Texas	1991	1.86	79.6	0.61	32.8	552917679.0	0.26		
Texas	1992	2.046	77.2	0.61	29.8	543222000.0	0.41		
Texas	1993	1.777	81.3	0.65	36.6	572602310.0	0.41		
Texas	1994	1.85	78.8	0.65	35.1	562276060.0	0.41		
Texas	1995	1.884	75.2	0.65	34.5	559696209.0	0.41		
Texas	1996	1.898	74.6	0.65	34.2	569079842.0	0.41		
Texas	1997	2.018	72.6	0.65	32.2	569575890.0	0.41		
Texas	1998	2.25	73.2	0.65	28.9	556503717.0	0.41		
Texas	1999	2.923	67.8	0.65	22.2	539935144.0	0.41		
Texas	2000	3.112	69.3	0.75	24.1	536877386.0	0.41		
Texas	2001	3.267	62.1	0.75	23.0	495713837.0	0.41		
Texas	2002	3.531	58.3	0.8	22.7	512895687.0	0.41		
Texas	2003	3.487	58.9	0.8	22.9	490718568.0	0.41		
Texas	2004	3.364	55.8	0.8	23.8	501571338.0	0.41		
Texas	2005	3.375	55.4	0.8	23.7	507341005.0	0.41		
Texas	2006	3.33	54.3	0.8	24.0	507159644.0	0.41		
Texas	2007	4.455	49.3	1.8	40.4	1024383107.0	1.41		
Texas	2008	4.549	43.9	1.8	39.6	1507229486.0	1.41		
Texas	2009	5.529	42.3	2.42	43.8	1211322317.0	1.41		
Texas	2010	5.642	38.2	2.42	42.9	1249918085.0	1.41		
Texas	2011	5.731	38.7	2.42	42.2	1359519880.0	1.41		
Texas	2012	5.659	36.7	2.42	42.8	1330330418.0	1.41		
Texas	2013	5.747	36.2	2.42	42.1	1329662430.0	1.41		
Texas	2014	5.763	33.7	2.42	42.0	1256724107.0	1.41		
Texas	2015	5.946	33.8	2.42	40.7	1270386671.0	1.41	237.01700000000002	5.468924169996244
Texas	2016	6.043	32.8	2.42	40.0	1271800731.0	1.41	240.00716666666665	5.488894428846917
Texas	2017	6.244	31.9	2.42	38.8	1253705378.0	1.41	245.11958333333334	5.553175235896764
Texas	2018	6.318	29.1	2.42	38.3	1190923717.0	1.41	251.10683333333336	5.485012023434912
Texas	2019	6.482	28.8	2.42	37.3	1168588119.0	1.41	255.65741666666668	5.527224746397279
Utah	1970	0.366	65.5	0.16	43.7	5473433.0	0.08		
Utah	1971	0.372	67.7	0.16	43.0	5794213.0	0.08		
Utah	1972	0.365	71.3	0.16	43.8	6272275.0	0.08		
Utah	1973	0.378	72.7	0.16	42.3	6534971.0	0.08		
Utah	1974	0.405	75.6	0.16	39.5	6993604.0	0.08		
Utah	1975	0.434	75.8	0.16	36.9	7111247.0	0.08		
Utah	1976	0.447	77.9	0.16	35.8	7518081.0	0.08		
Utah	1977	0.495	78.9	0.16	32.3	7755816.0	0.08		
Utah	1978	0.537	79.6	0.16	29.8	8077185.0	0.08		
Utah	1979	0.572	79.1	0.18	31.5	8270288.0	0.08		
Utah	1980	0.627	74.8	0.18	28.7	10380880.0	0.1		
Utah	1981	0.681	77.6	0.18	26.4	11332870.0	0.1		
Utah	1982	0.82	73.6	0.2	24.2	11175540.0	0.1		
Utah	1983	0.953	69.0	0.28	29.4	12863400.0	0.12		
Utah	1984	1.046	66.3	0.28	26.8	13071387.0	0.12		
Utah	1985	1.035	66.5	0.28	27.1	13412317.0	0.12		
Utah	1986	1.086	64.4	0.28	25.8	12919309.0	0.12		
Utah	1987	1.229	67.7	0.39	31.7	14969083.0	0.23		
Utah	1988	1.356	55.0	0.39	28.8	21656003.0	0.23		
Utah	1989	1.519	57.0	0.39	25.7	22551304.0	0.23		
Utah	1990	1.671	53.4	0.39	23.3	21106378.0	0.23		
Utah	1991	1.701	53.5	0.465	28.1	21395613.0	0.23		
Utah	1992	1.801	55.0	0.465	25.8	24805000.0	0.23		
Utah	1993	1.604	56.2	0.505	31.5	25898218.0	0.265		
Utah	1994	1.688	55.8	0.505	29.9	26167144.0	0.265		
Utah	1995	1.749	52.0	0.505	28.9	25812927.0	0.265		
Utah	1996	1.862	54.0	0.505	27.1	27788866.0	0.265		
Utah	1997	2.227	57.0	0.755	33.9	32657125.0	0.265		
Utah	1998	2.437	42.3	0.755	31.0	43619557.0	0.265		
Utah	1999	3.129	43.9	0.755	24.1	47440834.0	0.515		
Utah	2000	3.312	40.7	0.855	25.8	46235015.0	0.515		
Utah	2001	3.358	38.7	0.855	25.5	44467980.0	0.515		
Utah	2002	3.812	40.1	1.085	28.5	47442128.0	0.695		
Utah	2003	3.701	36.5	1.085	29.3	57529796.0	0.695		
Utah	2004	3.76	34.2	1.085	28.9	55835597.0	0.695		
Utah	2005	3.772	33.6	1.085	28.8	56598687.0	0.695		
Utah	2006	3.722	34.5	1.085	29.2	59292150.0	0.695		
Utah	2007	3.893	32.9	1.085	27.9	58224620.0	0.695		
Utah	2008	4.029	31.3	1.085	26.9	57540080.0	0.695		
Utah	2009	4.672	27.6	1.705	36.5	52419000.0	0.695		
Utah	2010	5.891	26.7	2.71	46.0	54495284.0	0.695		
Utah	2011	5.999	22.3	2.71	45.2	104570910.0	1.7		
Utah	2012	6.24	23.0	2.71	43.4	110249352.0	1.7		
Utah	2013	6.296	21.4	2.71	43.0	104045712.0	1.7		
Utah	2014	6.349	19.5	2.71	42.7	96248832.0	1.7		
Utah	2015	6.366	20.0	2.71	42.6	99867180.0	1.7	237.01700000000002	5.8552255745368464
Utah	2016	6.504	18.5	2.71	41.7	94338780.0	1.7	240.00716666666665	5.907623591795523
Utah	2017	6.791	18.4	2.71	39.9	95612556.0	1.7	245.11958333333334	6.039656154224043
Utah	2018	6.777	17.1	2.71	40.0	90276188.0	1.7	251.10683333333336	5.883495802915226
Utah	2019	6.968	15.9	2.71	38.9	85293589.0	1.7	255.65741666666668	5.941638696836815
Vermont	1970	0.395	122.6	0.2	50.6	6458913.0	0.12		
Vermont	1971	0.4	124.4	0.2	50.0	6674580.0	0.12		
Vermont	1972	0.398	138.0	0.2	50.3	7586268.0	0.12		
Vermont	1973	0.413	146.8	0.2	48.4	8136202.0	0.12		
Vermont	1974	0.418	151.8	0.2	47.9	8454155.0	0.12		
Vermont	1975	0.471	155.5	0.2	42.5	8776260.0	0.12		
Vermont	1976	0.47	171.1	0.2	42.6	9671592.0	0.12		
Vermont	1977	0.525	169.4	0.2	38.1	9674168.0	0.12		
Vermont	1978	0.548	162.4	0.2	36.5	9412514.0	0.12		
Vermont	1979	0.589	160.9	0.2	34.0	9404220.0	0.12		
Vermont	1980	0.61	161.6	0.2	32.8	9635046.0	0.12		
